"participant","item","register","attractor","verb","yes"
64,252,"informal","sg","sg",1
64,316,"informal","sg","sg",1
64,380,"informal","sg","sg",1
64,444,"informal","sg","sg",1
65,221,"formal","pl","pl",0
65,285,"formal","pl","pl",0
65,349,"formal","pl","pl",1
65,413,"formal","pl","pl",0
65,477,"formal","pl","pl",1
65,230,"formal","pl","sg",1
65,294,"formal","pl","sg",1
65,358,"formal","pl","sg",1
65,422,"formal","pl","sg",1
65,486,"formal","pl","sg",1
65,239,"formal","sg","pl",1
65,303,"formal","sg","pl",1
65,367,"formal","sg","pl",0
65,431,"formal","sg","pl",0
65,495,"formal","sg","pl",1
65,184,"formal","sg","sg",1
65,248,"formal","sg","sg",1
65,312,"formal","sg","sg",1
65,376,"formal","sg","sg",1
65,440,"formal","sg","sg",1
65,193,"informal","pl","pl",1
65,257,"informal","pl","pl",1
65,321,"informal","pl","pl",1
65,385,"informal","pl","pl",1
65,449,"informal","pl","pl",0
65,202,"informal","pl","sg",1
65,266,"informal","pl","sg",1
65,330,"informal","pl","sg",1
65,394,"informal","pl","sg",1
65,458,"informal","pl","sg",1
65,211,"informal","sg","pl",0
65,275,"informal","sg","pl",0
65,339,"informal","sg","pl",1
65,403,"informal","sg","pl",1
65,467,"informal","sg","pl",1
65,220,"informal","sg","sg",1
65,284,"informal","sg","sg",1
65,348,"informal","sg","sg",1
65,412,"informal","sg","sg",1
65,476,"informal","sg","sg",1
66,213,"formal","pl","pl",0
66,277,"formal","pl","pl",0
66,341,"formal","pl","pl",1
66,405,"formal","pl","pl",0
66,469,"formal","pl","pl",0
66,222,"formal","pl","sg",0
66,286,"formal","pl","sg",1
66,350,"formal","pl","sg",1
66,414,"formal","pl","sg",1
66,478,"formal","pl","sg",1
66,231,"formal","sg","pl",0
66,295,"formal","sg","pl",0
66,359,"formal","sg","pl",0
66,423,"formal","sg","pl",0
66,487,"formal","sg","pl",0
66,240,"formal","sg","sg",1
66,304,"formal","sg","sg",1
66,368,"formal","sg","sg",1
66,432,"formal","sg","sg",1
66,496,"formal","sg","sg",1
66,185,"informal","pl","pl",1
66,249,"informal","pl","pl",0
66,313,"informal","pl","pl",0
66,377,"informal","pl","pl",0
66,441,"informal","pl","pl",1
66,194,"informal","pl","sg",1
66,258,"informal","pl","sg",1
66,322,"informal","pl","sg",1
66,386,"informal","pl","sg",1
66,450,"informal","pl","sg",1
66,203,"informal","sg","pl",1
66,267,"informal","sg","pl",1
66,331,"informal","sg","pl",0
66,395,"informal","sg","pl",1
66,459,"informal","sg","pl",1
66,212,"informal","sg","sg",1
66,276,"informal","sg","sg",1
66,340,"informal","sg","sg",1
66,404,"informal","sg","sg",1
66,468,"informal","sg","sg",1
67,213,"formal","pl","pl",0
67,277,"formal","pl","pl",1
67,341,"formal","pl","pl",0
67,405,"formal","pl","pl",1
67,469,"formal","pl","pl",1
67,222,"formal","pl","sg",0
67,350,"formal","pl","sg",0
67,414,"formal","pl","sg",1
67,478,"formal","pl","sg",1
67,231,"formal","sg","pl",0
67,295,"formal","sg","pl",0
67,359,"formal","sg","pl",1
67,423,"formal","sg","pl",0
67,487,"formal","sg","pl",0
67,240,"formal","sg","sg",0
67,304,"formal","sg","sg",0
67,368,"formal","sg","sg",1
67,432,"formal","sg","sg",0
67,496,"formal","sg","sg",1
67,185,"informal","pl","pl",1
67,249,"informal","pl","pl",0
67,313,"informal","pl","pl",0
67,377,"informal","pl","pl",0
67,441,"informal","pl","pl",1
67,194,"informal","pl","sg",1
67,258,"informal","pl","sg",0
67,322,"informal","pl","sg",1
67,386,"informal","pl","sg",0
67,450,"informal","pl","sg",0
67,203,"informal","sg","pl",0
67,267,"informal","sg","pl",0
67,331,"informal","sg","pl",0
67,395,"informal","sg","pl",0
67,459,"informal","sg","pl",0
67,212,"informal","sg","sg",1
67,276,"informal","sg","sg",0
67,340,"informal","sg","sg",1
67,404,"informal","sg","sg",1
67,468,"informal","sg","sg",1
68,213,"formal","pl","pl",0
68,277,"formal","pl","pl",0
68,341,"formal","pl","pl",0
68,405,"formal","pl","pl",0
68,469,"formal","pl","pl",0
68,222,"formal","pl","sg",1
68,286,"formal","pl","sg",1
68,350,"formal","pl","sg",1
68,414,"formal","pl","sg",1
68,478,"formal","pl","sg",1
68,231,"formal","sg","pl",0
68,295,"formal","sg","pl",0
68,359,"formal","sg","pl",0
68,423,"formal","sg","pl",1
68,487,"formal","sg","pl",0
68,240,"formal","sg","sg",1
68,304,"formal","sg","sg",0
68,368,"formal","sg","sg",1
68,432,"formal","sg","sg",1
68,496,"formal","sg","sg",1
68,185,"informal","pl","pl",0
68,249,"informal","pl","pl",0
68,313,"informal","pl","pl",0
68,377,"informal","pl","pl",0
68,441,"informal","pl","pl",0
68,194,"informal","pl","sg",0
68,258,"informal","pl","sg",1
68,322,"informal","pl","sg",1
68,386,"informal","pl","sg",1
68,450,"informal","pl","sg",1
68,203,"informal","sg","pl",0
68,267,"informal","sg","pl",0
68,331,"informal","sg","pl",0
68,395,"informal","sg","pl",0
68,459,"informal","sg","pl",0
68,212,"informal","sg","sg",1
68,276,"informal","sg","sg",1
68,340,"informal","sg","sg",1
68,404,"informal","sg","sg",1
68,468,"informal","sg","sg",0
69,181,"formal","pl","pl",0
69,245,"formal","pl","pl",0
69,309,"formal","pl","pl",0
69,373,"formal","pl","pl",0
69,437,"formal","pl","pl",0
69,190,"formal","pl","sg",1
69,254,"formal","pl","sg",1
69,318,"formal","pl","sg",1
69,382,"formal","pl","sg",0
69,446,"formal","pl","sg",1
69,199,"formal","sg","pl",0
69,263,"formal","sg","pl",0
69,327,"formal","sg","pl",0
69,391,"formal","sg","pl",0
69,455,"formal","sg","pl",0
69,208,"formal","sg","sg",1
69,272,"formal","sg","sg",1
69,336,"formal","sg","sg",1
69,400,"formal","sg","sg",1
69,464,"formal","sg","sg",1
69,217,"informal","pl","pl",0
69,281,"informal","pl","pl",1
69,345,"informal","pl","pl",0
69,409,"informal","pl","pl",0
69,473,"informal","pl","pl",0
69,226,"informal","pl","sg",0
69,290,"informal","pl","sg",0
69,354,"informal","pl","sg",1
69,418,"informal","pl","sg",1
69,482,"informal","pl","sg",1
69,235,"informal","sg","pl",0
69,299,"informal","sg","pl",0
69,363,"informal","sg","pl",0
69,427,"informal","sg","pl",0
69,491,"informal","sg","pl",0
69,244,"informal","sg","sg",1
69,308,"informal","sg","sg",1
69,372,"informal","sg","sg",1
69,436,"informal","sg","sg",1
69,500,"informal","sg","sg",1
70,237,"formal","pl","pl",0
70,301,"formal","pl","pl",0
70,365,"formal","pl","pl",1
70,429,"formal","pl","pl",1
70,493,"formal","pl","pl",0
70,182,"formal","pl","sg",1
70,246,"formal","pl","sg",1
70,310,"formal","pl","sg",1
70,374,"formal","pl","sg",0
70,438,"formal","pl","sg",1
70,191,"formal","sg","pl",0
70,255,"formal","sg","pl",1
70,319,"formal","sg","pl",1
70,383,"formal","sg","pl",0
70,447,"formal","sg","pl",1
70,200,"formal","sg","sg",1
70,264,"formal","sg","sg",1
70,328,"formal","sg","sg",0
70,392,"formal","sg","sg",1
70,456,"formal","sg","sg",1
70,209,"informal","pl","pl",1
70,273,"informal","pl","pl",1
70,337,"informal","pl","pl",0
70,401,"informal","pl","pl",0
70,465,"informal","pl","pl",0
70,218,"informal","pl","sg",1
70,282,"informal","pl","sg",1
70,346,"informal","pl","sg",1
70,410,"informal","pl","sg",1
70,474,"informal","pl","sg",1
70,227,"informal","sg","pl",0
70,291,"informal","sg","pl",0
70,355,"informal","sg","pl",0
70,419,"informal","sg","pl",0
70,483,"informal","sg","pl",0
70,236,"informal","sg","sg",1
70,300,"informal","sg","sg",1
70,364,"informal","sg","sg",1
70,428,"informal","sg","sg",1
70,492,"informal","sg","sg",1
71,229,"formal","pl","pl",1
71,293,"formal","pl","pl",1
71,357,"formal","pl","pl",1
71,421,"formal","pl","pl",1
71,485,"formal","pl","pl",1
71,238,"formal","pl","sg",1
71,302,"formal","pl","sg",1
71,366,"formal","pl","sg",1
71,430,"formal","pl","sg",1
71,494,"formal","pl","sg",1
71,183,"formal","sg","pl",1
71,247,"formal","sg","pl",0
71,311,"formal","sg","pl",1
71,375,"formal","sg","pl",0
71,439,"formal","sg","pl",1
71,192,"formal","sg","sg",1
71,256,"formal","sg","sg",1
71,320,"formal","sg","sg",1
71,384,"formal","sg","sg",0
71,448,"formal","sg","sg",1
71,201,"informal","pl","pl",0
71,265,"informal","pl","pl",0
71,329,"informal","pl","pl",0
71,393,"informal","pl","pl",0
71,457,"informal","pl","pl",0
71,210,"informal","pl","sg",1
71,274,"informal","pl","sg",1
71,338,"informal","pl","sg",1
71,402,"informal","pl","sg",1
71,466,"informal","pl","sg",1
71,219,"informal","sg","pl",0
71,283,"informal","sg","pl",0
71,347,"informal","sg","pl",0
71,411,"informal","sg","pl",0
71,228,"informal","sg","sg",0
71,292,"informal","sg","sg",1
71,356,"informal","sg","sg",1
71,420,"informal","sg","sg",1
71,484,"informal","sg","sg",1
72,221,"formal","pl","pl",0
72,285,"formal","pl","pl",1
72,349,"formal","pl","pl",1
72,413,"formal","pl","pl",0
72,477,"formal","pl","pl",0
72,230,"formal","pl","sg",1
72,294,"formal","pl","sg",1
72,358,"formal","pl","sg",1
72,422,"formal","pl","sg",1
72,486,"formal","pl","sg",1
72,239,"formal","sg","pl",0
72,303,"formal","sg","pl",0
72,367,"formal","sg","pl",0
72,431,"formal","sg","pl",0
72,495,"formal","sg","pl",0
72,184,"formal","sg","sg",1
72,248,"formal","sg","sg",1
72,312,"formal","sg","sg",1
72,376,"formal","sg","sg",1
72,440,"formal","sg","sg",1
72,193,"informal","pl","pl",0
72,257,"informal","pl","pl",0
72,321,"informal","pl","pl",1
72,385,"informal","pl","pl",1
72,449,"informal","pl","pl",1
72,202,"informal","pl","sg",1
72,266,"informal","pl","sg",1
72,330,"informal","pl","sg",1
72,394,"informal","pl","sg",1
72,458,"informal","pl","sg",1
72,211,"informal","sg","pl",1
72,275,"informal","sg","pl",1
72,339,"informal","sg","pl",1
72,403,"informal","sg","pl",0
72,467,"informal","sg","pl",1
72,220,"informal","sg","sg",1
72,284,"informal","sg","sg",1
72,348,"informal","sg","sg",1
72,412,"informal","sg","sg",1
72,476,"informal","sg","sg",1
73,213,"formal","pl","pl",1
73,277,"formal","pl","pl",0
73,341,"formal","pl","pl",1
73,405,"formal","pl","pl",1
73,469,"formal","pl","pl",1
73,222,"formal","pl","sg",0
73,286,"formal","pl","sg",1
73,350,"formal","pl","sg",1
73,414,"formal","pl","sg",1
73,478,"formal","pl","sg",1
73,231,"formal","sg","pl",1
73,295,"formal","sg","pl",0
73,359,"formal","sg","pl",0
73,423,"formal","sg","pl",1
73,487,"formal","sg","pl",1
73,240,"formal","sg","sg",1
73,304,"formal","sg","sg",1
73,368,"formal","sg","sg",1
73,432,"formal","sg","sg",1
73,496,"formal","sg","sg",1
73,185,"informal","pl","pl",1
73,249,"informal","pl","pl",1
73,313,"informal","pl","pl",0
73,377,"informal","pl","pl",1
73,441,"informal","pl","pl",0
73,194,"informal","pl","sg",1
73,258,"informal","pl","sg",1
73,322,"informal","pl","sg",1
73,386,"informal","pl","sg",1
73,450,"informal","pl","sg",1
73,203,"informal","sg","pl",0
73,267,"informal","sg","pl",1
73,331,"informal","sg","pl",0
73,395,"informal","sg","pl",0
73,459,"informal","sg","pl",0
73,212,"informal","sg","sg",1
73,276,"informal","sg","sg",0
73,340,"informal","sg","sg",1
73,404,"informal","sg","sg",1
73,468,"informal","sg","sg",1
74,205,"formal","pl","pl",1
74,269,"formal","pl","pl",1
74,333,"formal","pl","pl",1
74,397,"formal","pl","pl",1
74,461,"formal","pl","pl",1
74,214,"formal","pl","sg",1
74,278,"formal","pl","sg",1
74,342,"formal","pl","sg",1
74,406,"formal","pl","sg",1
74,470,"formal","pl","sg",0
74,223,"formal","sg","pl",0
74,351,"formal","sg","pl",1
74,415,"formal","sg","pl",1
74,479,"formal","sg","pl",1
74,232,"formal","sg","sg",1
74,296,"formal","sg","sg",1
74,360,"formal","sg","sg",1
74,424,"formal","sg","sg",1
74,488,"formal","sg","sg",1
74,241,"informal","pl","pl",0
74,305,"informal","pl","pl",0
74,369,"informal","pl","pl",0
74,433,"informal","pl","pl",0
74,497,"informal","pl","pl",0
74,186,"informal","pl","sg",0
74,250,"informal","pl","sg",0
74,314,"informal","pl","sg",0
74,378,"informal","pl","sg",0
74,442,"informal","pl","sg",0
74,195,"informal","sg","pl",0
74,259,"informal","sg","pl",0
74,323,"informal","sg","pl",0
74,387,"informal","sg","pl",0
74,451,"informal","sg","pl",0
74,204,"informal","sg","sg",0
74,268,"informal","sg","sg",0
74,332,"informal","sg","sg",0
74,396,"informal","sg","sg",0
74,460,"informal","sg","sg",0
75,197,"formal","pl","pl",1
75,261,"formal","pl","pl",1
75,325,"formal","pl","pl",1
75,389,"formal","pl","pl",1
75,453,"formal","pl","pl",1
75,206,"formal","pl","sg",1
75,270,"formal","pl","sg",1
75,334,"formal","pl","sg",1
75,398,"formal","pl","sg",0
75,462,"formal","pl","sg",1
75,215,"formal","sg","pl",0
75,279,"formal","sg","pl",0
75,343,"formal","sg","pl",1
75,407,"formal","sg","pl",1
75,471,"formal","sg","pl",1
75,224,"formal","sg","sg",1
75,288,"formal","sg","sg",1
75,352,"formal","sg","sg",1
75,416,"formal","sg","sg",1
75,480,"formal","sg","sg",1
75,233,"informal","pl","pl",0
75,297,"informal","pl","pl",0
75,361,"informal","pl","pl",0
75,425,"informal","pl","pl",0
75,489,"informal","pl","pl",0
75,242,"informal","pl","sg",1
75,306,"informal","pl","sg",1
75,370,"informal","pl","sg",1
75,434,"informal","pl","sg",0
75,498,"informal","pl","sg",0
75,187,"informal","sg","pl",0
75,251,"informal","sg","pl",0
75,315,"informal","sg","pl",0
75,379,"informal","sg","pl",1
75,443,"informal","sg","pl",0
75,196,"informal","sg","sg",1
75,260,"informal","sg","sg",1
75,324,"informal","sg","sg",1
75,388,"informal","sg","sg",1
75,452,"informal","sg","sg",1
76,189,"formal","pl","pl",1
76,253,"formal","pl","pl",1
76,317,"formal","pl","pl",1
76,381,"formal","pl","pl",0
76,445,"formal","pl","pl",0
76,198,"formal","pl","sg",0
76,262,"formal","pl","sg",1
76,326,"formal","pl","sg",1
76,390,"formal","pl","sg",1
76,454,"formal","pl","sg",1
76,207,"formal","sg","pl",0
76,271,"formal","sg","pl",0
76,335,"formal","sg","pl",1
76,399,"formal","sg","pl",0
76,463,"formal","sg","pl",0
76,216,"formal","sg","sg",1
76,280,"formal","sg","sg",1
76,344,"formal","sg","sg",1
76,408,"formal","sg","sg",1
76,472,"formal","sg","sg",1
76,225,"informal","pl","pl",0
76,289,"informal","pl","pl",0
76,353,"informal","pl","pl",0
76,417,"informal","pl","pl",0
76,481,"informal","pl","pl",0
76,234,"informal","pl","sg",1
76,298,"informal","pl","sg",1
76,362,"informal","pl","sg",1
76,426,"informal","pl","sg",1
76,490,"informal","pl","sg",1
76,243,"informal","sg","pl",1
76,307,"informal","sg","pl",0
76,371,"informal","sg","pl",0
76,435,"informal","sg","pl",0
76,499,"informal","sg","pl",0
76,188,"informal","sg","sg",1
76,252,"informal","sg","sg",1
76,316,"informal","sg","sg",1
76,380,"informal","sg","sg",1
76,444,"informal","sg","sg",1
77,181,"formal","pl","pl",1
77,245,"formal","pl","pl",0
77,309,"formal","pl","pl",0
77,373,"formal","pl","pl",0
77,437,"formal","pl","pl",1
77,190,"formal","pl","sg",1
77,254,"formal","pl","sg",1
77,318,"formal","pl","sg",1
77,382,"formal","pl","sg",1
77,446,"formal","pl","sg",1
77,199,"formal","sg","pl",0
77,263,"formal","sg","pl",0
77,327,"formal","sg","pl",0
77,391,"formal","sg","pl",0
77,455,"formal","sg","pl",1
77,208,"formal","sg","sg",1
77,272,"formal","sg","sg",1
77,336,"formal","sg","sg",1
77,400,"formal","sg","sg",0
77,464,"formal","sg","sg",1
77,217,"informal","pl","pl",0
77,281,"informal","pl","pl",0
77,345,"informal","pl","pl",0
77,409,"informal","pl","pl",0
77,473,"informal","pl","pl",1
77,226,"informal","pl","sg",0
77,290,"informal","pl","sg",1
77,354,"informal","pl","sg",0
77,418,"informal","pl","sg",0
77,482,"informal","pl","sg",1
77,235,"informal","sg","pl",0
77,299,"informal","sg","pl",0
77,363,"informal","sg","pl",0
77,427,"informal","sg","pl",0
77,491,"informal","sg","pl",0
77,244,"informal","sg","sg",0
77,308,"informal","sg","sg",1
77,372,"informal","sg","sg",1
77,436,"informal","sg","sg",0
77,500,"informal","sg","sg",1
78,237,"formal","pl","pl",0
78,301,"formal","pl","pl",0
78,365,"formal","pl","pl",0
78,429,"formal","pl","pl",0
78,493,"formal","pl","pl",0
78,182,"formal","pl","sg",1
78,246,"formal","pl","sg",1
78,310,"formal","pl","sg",1
78,374,"formal","pl","sg",1
78,438,"formal","pl","sg",1
78,191,"formal","sg","pl",0
78,255,"formal","sg","pl",1
78,319,"formal","sg","pl",0
78,383,"formal","sg","pl",0
78,447,"formal","sg","pl",0
78,200,"formal","sg","sg",1
78,264,"formal","sg","sg",1
78,328,"formal","sg","sg",1
78,392,"formal","sg","sg",1
78,456,"formal","sg","sg",1
78,209,"informal","pl","pl",0
78,273,"informal","pl","pl",0
78,337,"informal","pl","pl",0
78,401,"informal","pl","pl",1
78,465,"informal","pl","pl",1
78,218,"informal","pl","sg",1
78,282,"informal","pl","sg",1
78,346,"informal","pl","sg",1
78,410,"informal","pl","sg",1
78,474,"informal","pl","sg",1
78,227,"informal","sg","pl",0
78,291,"informal","sg","pl",0
78,355,"informal","sg","pl",0
78,419,"informal","sg","pl",0
78,483,"informal","sg","pl",0
78,236,"informal","sg","sg",1
78,300,"informal","sg","sg",1
78,364,"informal","sg","sg",1
78,428,"informal","sg","sg",1
78,492,"informal","sg","sg",1
79,229,"formal","pl","pl",1
79,293,"formal","pl","pl",1
79,421,"formal","pl","pl",1
79,485,"formal","pl","pl",1
79,238,"formal","pl","sg",1
79,302,"formal","pl","sg",1
79,366,"formal","pl","sg",1
79,430,"formal","pl","sg",1
79,494,"formal","pl","sg",1
79,183,"formal","sg","pl",0
79,247,"formal","sg","pl",0
79,311,"formal","sg","pl",0
79,375,"formal","sg","pl",1
79,439,"formal","sg","pl",0
79,192,"formal","sg","sg",1
79,256,"formal","sg","sg",1
79,320,"formal","sg","sg",1
79,384,"formal","sg","sg",1
79,448,"formal","sg","sg",1
79,201,"informal","pl","pl",0
79,265,"informal","pl","pl",0
79,329,"informal","pl","pl",0
79,393,"informal","pl","pl",0
79,457,"informal","pl","pl",1
79,210,"informal","pl","sg",1
79,274,"informal","pl","sg",1
79,338,"informal","pl","sg",1
79,402,"informal","pl","sg",1
79,466,"informal","pl","sg",1
79,219,"informal","sg","pl",0
79,283,"informal","sg","pl",0
79,347,"informal","sg","pl",0
79,411,"informal","sg","pl",0
79,475,"informal","sg","pl",0
79,228,"informal","sg","sg",0
79,292,"informal","sg","sg",1
79,356,"informal","sg","sg",1
79,420,"informal","sg","sg",1
79,484,"informal","sg","sg",1
80,221,"formal","pl","pl",0
80,285,"formal","pl","pl",0
80,349,"formal","pl","pl",0
80,413,"formal","pl","pl",0
80,477,"formal","pl","pl",0
80,230,"formal","pl","sg",1
80,294,"formal","pl","sg",1
80,358,"formal","pl","sg",1
80,422,"formal","pl","sg",1
80,486,"formal","pl","sg",1
80,239,"formal","sg","pl",0
80,303,"formal","sg","pl",0
80,367,"formal","sg","pl",0
80,431,"formal","sg","pl",0
80,495,"formal","sg","pl",0
80,184,"formal","sg","sg",1
80,248,"formal","sg","sg",1
80,312,"formal","sg","sg",1
80,376,"formal","sg","sg",0
80,440,"formal","sg","sg",1
80,193,"informal","pl","pl",0
80,257,"informal","pl","pl",1
80,321,"informal","pl","pl",0
80,385,"informal","pl","pl",0
80,449,"informal","pl","pl",0
80,202,"informal","pl","sg",1
80,266,"informal","pl","sg",0
80,330,"informal","pl","sg",0
80,394,"informal","pl","sg",1
80,458,"informal","pl","sg",1
80,211,"informal","sg","pl",1
80,275,"informal","sg","pl",0
80,339,"informal","sg","pl",0
80,403,"informal","sg","pl",0
80,467,"informal","sg","pl",0
80,220,"informal","sg","sg",1
80,284,"informal","sg","sg",1
80,348,"informal","sg","sg",1
80,412,"informal","sg","sg",1
80,476,"informal","sg","sg",1
81,221,"formal","pl","pl",1
81,285,"formal","pl","pl",0
81,349,"formal","pl","pl",0
81,413,"formal","pl","pl",1
81,477,"formal","pl","pl",1
81,230,"formal","pl","sg",1
81,294,"formal","pl","sg",1
81,358,"formal","pl","sg",1
81,422,"formal","pl","sg",1
81,486,"formal","pl","sg",1
81,303,"formal","sg","pl",1
81,367,"formal","sg","pl",1
81,431,"formal","sg","pl",1
81,495,"formal","sg","pl",1
81,184,"formal","sg","sg",1
81,248,"formal","sg","sg",1
81,312,"formal","sg","sg",1
81,376,"formal","sg","sg",1
81,440,"formal","sg","sg",1
81,193,"informal","pl","pl",0
81,257,"informal","pl","pl",1
81,321,"informal","pl","pl",0
81,385,"informal","pl","pl",0
81,449,"informal","pl","pl",1
81,202,"informal","pl","sg",1
81,266,"informal","pl","sg",1
81,330,"informal","pl","sg",1
81,394,"informal","pl","sg",1
81,458,"informal","pl","sg",1
81,211,"informal","sg","pl",0
81,275,"informal","sg","pl",0
81,339,"informal","sg","pl",0
81,403,"informal","sg","pl",0
81,467,"informal","sg","pl",0
81,220,"informal","sg","sg",1
81,284,"informal","sg","sg",1
81,348,"informal","sg","sg",1
81,412,"informal","sg","sg",1
81,476,"informal","sg","sg",1
